,Language,Name,Symbol
1699,Japanese,Voiceless alveolar fricative,s
1700,Japanese,Voiceless alveolar plosive,t
1701,Japanese,Voiceless alveolo-palatal affricate,tɕ
1702,Japanese,Voiceless alveolar affricate,ts
1703,Japanese,Voiced bilabial approximant,w
1704,Japanese,Voiced alveolar fricative,z
1705,Japanese,Voiced alveolo-palatal fricative,ʑ
1706,Japanese,Glottal stop,ʔ
1707,Kazakh,Voiced bilabial plosive,b
1708,Kazakh,Voiced bilabial fricative,β
1709,Kazakh,Voiceless alveolo-palatal fricative,ɕ
1710,Kazakh,Voiced alveolar plosive,d
1711,Kazakh,Voiceless labiodental fricative,f
1712,Kazakh,Voiced velar plosive,ɡ
1713,Kazakh,Voiceless glottal fricative,h
1714,Kazakh,Voiced palatal approximant,j
1715,Kazakh,Voiceless velar plosive,k
1716,Kazakh,Voiced alveolar lateral approximant,l
1717,Kazakh,Voiced bilabial nasal,m
1718,Kazakh,Voiced alveolar nasal,n
1719,Kazakh,Voiced uvular nasal,ɴ
1720,Kazakh,Voiced velar nasal,ŋ
1721,Kazakh,Voiceless bilabial plosive,p
1722,Kazakh,Voiceless uvular plosive,q
1723,Kazakh,Voiced dental and alveolar taps and flaps,ɾ
1724,Kazakh,Voiced uvular fricative,ʁ
1725,Kazakh,Voiceless alveolar fricative,s
1726,Kazakh,Voiceless alveolar plosive,t
1727,Kazakh,Voiceless alveolar affricate,ts
1728,Kazakh,Voiceless alveolo-palatal affricate,tɕ
1729,Kazakh,Voiced labiodental fricative,v
1730,Kazakh,Voiced velar fricative,ɣ
1731,Kazakh,Voiced labial–velar approximant,w
1732,Kazakh,Voiceless uvular fricative,χ
1733,Kazakh,Voiced alveolar fricative,z
1734,Kazakh,Voiced alveolo-palatal fricative,ʑ
1735,Khmer,Voiceless velar plosive,k
1736,Khmer,Voiceless velar plosive,k
1737,Khmer,Glottal stop,ʔ
1738,Khmer,Voiceless velar plosive,k
1739,Khmer,Voiceless velar plosive,k
1740,Khmer,Voiceless velar plosive,k
1741,Khmer,Glottal stop,ʔ
1742,Khmer,Voiceless velar plosive,k
1743,Khmer,Voiced velar nasal,ŋ
1744,Khmer,Voiced velar nasal,ŋ
1745,Khmer,Voiceless palatal plosive,c
1746,Khmer,Voiceless palatal plosive,c
1747,Khmer,Voiceless palatal plosive,c
1748,Khmer,Voiceless palatal plosive,c
1749,Khmer,Voiced palatal nasal,ɲ
1750,Khmer,Voiced palatal nasal,ɲ
1751,Khmer,Voiced alveolar implosive,ɗ
1752,Khmer,Voiceless dental plosive,t̪
1753,Khmer,Voiceless dental plosive,t̪
1754,Khmer,Voiced alveolar implosive,ɗ
1755,Khmer,Voiceless dental plosive,t̪
1756,Khmer,Voiceless dental plosive,t̪
1757,Khmer,Voiced dental nasal,n̪
1758,Khmer,Voiced dental nasal,n̪
1759,Khmer,Voiceless dental plosive,t̪
1760,Khmer,Voiced alveolar implosive,ɗ
1761,Khmer,Voiceless dental plosive,t̪
1762,Khmer,Voiceless dental plosive,t̪
1763,Khmer,Voiceless dental plosive,t̪
1764,Khmer,Voiceless dental plosive,t̪
1765,Khmer,Voiceless dental plosive,t̪
1766,Khmer,Voiced dental nasal,n̪
1767,Khmer,Voiced dental nasal,n̪
1768,Khmer,Voiced bilabial implosive,ɓ
1769,Khmer,Voiceless bilabial plosive,p
1770,Khmer,Voiceless bilabial plosive,p
1771,Khmer,Voiceless bilabial plosive,p
1772,Khmer,Voiceless bilabial plosive,p
1773,Khmer,Voiceless bilabial plosive,p
1774,Khmer,Voiceless bilabial plosive,p
1775,Khmer,Voiced bilabial nasal,m
1776,Khmer,Voiced bilabial nasal,m
1777,Khmer,Voiced palatal approximant,j
1778,Khmer,Voiced palatal approximant,j
1779,Khmer,Voiced alveolar trill,r
1780,Khmer,Voiced alveolar trill,r
1781,Khmer,Voiced dental lateral approximant,l̪
1782,Khmer,Voiced dental lateral approximant,l̪
1783,Khmer,Voiced labiodental approximant,ʋ
1784,Khmer,Voiced labiodental approximant,ʋ
1785,Khmer,Voiced labial–velar approximant,w
1786,Khmer,Voiceless alveolar fricative,s
1787,Khmer,Voiceless glottal fricative,h
1788,Khmer,Voiceless glottal fricative,h
1789,Khmer,Voiced dental lateral approximant,l̪
1790,Khmer,Glottal stop,ʔ
1791,Korean,Voiced bilabial plosive,b
1792,Korean,Voiceless palatal fricative,ç
1793,Korean,Voiceless alveolo-palatal fricative,ɕ
1794,Korean,Voiced alveolar plosive,d
1795,Korean,Voiced alveolar affricate,dz
1796,Korean,Voiced alveolo-palatal affricate,dʑ
1797,Korean,Voiced velar plosive,ɡ
1798,Korean,Voiced velar fricative,ɣ
1799,Korean,Voiceless glottal fricative,h
1800,Korean,Voiced glottal fricative,ɦ
1801,Korean,Voiced palatal approximant,j
1802,Korean,Voiceless velar plosive,k
1803,Korean,Voiced retroflex lateral approximant,ɭ
1804,Korean,Voiced bilabial nasal,m
1805,Korean,Voiced alveolar nasal,n
1806,Korean,Voiced velar nasal,ŋ
1807,Korean,Voiceless bilabial plosive,p
1808,Korean,Voiced dental and alveolar taps and flaps,ɾ
1809,Korean,Voiceless alveolar fricative,s
1810,Korean,Voiceless alveolar plosive,t
1811,Korean,Voiceless alveolar affricate,ts
1812,Korean,Voiceless alveolo-palatal affricate,tɕ
1813,Korean,Voiced labial–velar approximant,w
1814,Korean,Voiceless velar fricative,x
1815,Korean,Voiced alveolar fricative,z
1816,Kyrgyz,Voiced bilabial plosive,b
1817,Kyrgyz,Voiced alveolar plosive,d
1818,Kyrgyz,Voiced postalveolar affricate,dʒ
1819,Kyrgyz,Voiceless labiodental fricative,f
1820,Kyrgyz,Voiced velar plosive,ɡ
1821,Kyrgyz,Voiced palatal approximant,j
1822,Kyrgyz,Voiceless velar plosive,k
1823,Kyrgyz,Voiced alveolar lateral approximant,l
1824,Kyrgyz,Voiced bilabial nasal,m
1825,Kyrgyz,Voiced alveolar nasal,n
1826,Kyrgyz,Voiced velar nasal,ŋ
1827,Kyrgyz,Voiced uvular nasal,ɴ
1828,Kyrgyz,Voiceless bilabial plosive,p
1829,Kyrgyz,Voiceless uvular plosive,q
1830,Kyrgyz,Voiced alveolar trill,r
1831,Kyrgyz,Voiced uvular fricative,ʁ
1832,Kyrgyz,Voiceless alveolar fricative,s
1833,Kyrgyz,Voiceless postalveolar fricative,ʃ
1834,Kyrgyz,Voiceless alveolar plosive,t
1835,Kyrgyz,Voiceless alveolar affricate,ts
1836,Kyrgyz,Voiceless postalveolar affricate,tʃ
1837,Kyrgyz,Voiced labiodental fricative,v
1838,Kyrgyz,Voiceless uvular fricative,χ
1839,Kyrgyz,Voiced alveolar fricative,z
1840,Lakota,Voiced bilabial plosive,b
1841,Lakota,Voiceless postalveolar affricate,tʃ
1842,Lakota,Voiced velar plosive,g
1843,Lakota,Voiced uvular fricative,ʁ
1844,Lakota,Voiceless glottal fricative,h
1845,Lakota,Voiceless velar fricative,x
1846,Lakota,Voiceless velar plosive,k
1847,Lakota,Voiced alveolar lateral approximant,l
1848,Lakota,Voiced bilabial nasal,m
1849,Lakota,Voiced alveolar nasal,n
1850,Lakota,Voiceless bilabial plosive,p
1851,Lakota,Voiceless alveolar fricative,s
1852,Lakota,Voiceless postalveolar fricative,ʃ
1853,Lakota,Voiceless alveolar plosive,t
1854,Lakota,Voiced labial–velar approximant,w
1855,Lakota,Voiced palatal approximant,j
1856,Lakota,Voiced alveolar fricative,z
1857,Lakota,Voiced postalveolar fricative,ʒ
1858,Lao,Voiced bilabial plosive,b
1859,Lao,Voiced alveolar plosive,d
1860,Lao,Voiceless labiodental fricative,f
1861,Lao,Voiceless glottal fricative,h
1862,Lao,Voiced palatal approximant,j
1863,Lao,Voiceless velar plosive,k
1864,Lao,Voiced alveolar lateral approximant,l
1865,Lao,Voiced bilabial nasal,m
1866,Lao,Voiced alveolar nasal,n
1867,Lao,Voiced velar nasal,ŋ
1868,Lao,Voiced palatal nasal,ɲ
1869,Lao,Voiceless bilabial plosive,p
1870,Lao,Voiced alveolar trill,r
1871,Lao,Voiceless alveolar fricative,s
1872,Lao,Voiceless alveolar plosive,t
1873,Lao,Voiceless alveolo-palatal affricate,tɕ
1874,Lao,Voiced labial–velar approximant,w
1875,Lao,Voiceless velar fricative,x
1876,Lao,Glottal stop,ʔ
1877,Latin,Voiced bilabial plosive,b
1878,Latin,Voiced alveolar plosive,d
1879,Latin,Voiced alveolar affricate,dz
1880,Latin,Voiced postalveolar affricate,dʒ
1881,Latin,Voiceless labiodental fricative,f
1882,Latin,Voiced velar plosive,ɡ
1883,Latin,Voiceless glottal fricative,h
1884,Latin,Voiced palatal approximant,j
1885,Latin,Voiceless velar plosive,k
1886,Latin,Voiced alveolar lateral approximant,l
1887,Latin,Voiced bilabial nasal,m
1888,Latin,Voiced alveolar nasal,n
1889,Latin,Voiced velar nasal,ŋ
1890,Latin,Voiced palatal nasal,ɲ
1891,Latin,Voiceless bilabial plosive,p
1892,Latin,Voiced alveolar trill,r
1893,Latin,Voiceless alveolar fricative,s
1894,Latin,Voiceless postalveolar fricative,ʃ
1895,Latin,Voiceless alveolar plosive,t
1896,Latin,Voiceless alveolar affricate,ts
1897,Latin,Voiceless postalveolar affricate,tʃ
1898,Latin,Voiced labial–velar approximant,w
1899,Latin,Voiced labiodental fricative,v
1900,Latin,Voiced alveolar fricative,z
1901,Latvian,Voiced bilabial plosive,b
1902,Latvian,Voiceless palatal plosive,c
1903,Latvian,Voiced dental plosive,d
1904,Latvian,Voiced dental affricate,dz
1905,Latvian,Voiced postalveolar affricate,dʒ
1906,Latvian,Voiceless labiodental fricative,f
1907,Latvian,Voiced velar plosive,ɡ
1908,Latvian,Voiced palatal approximant,j
1909,Latvian,Voiced palatal plosive,ɟ
1910,Latvian,Voiceless velar plosive,k
1911,Latvian,Voiced alveolar lateral approximant,l
1912,Latvian,Voiced palatal lateral approximant,ʎ
1913,Latvian,Voiced bilabial nasal,m
1914,Latvian,Voiced dental nasal,n
1915,Latvian,Voiced palatal nasal,ɲ
1916,Latvian,Voiced velar nasal,ŋ
1917,Latvian,Voiceless bilabial plosive,p
1918,Latvian,Voiced alveolar trill,r
1919,Latvian,Voiceless dental sibilant fricative,s
1920,Latvian,Voiceless postalveolar fricative,ʃ
1921,Latvian,Voiceless dental plosive,t
1922,Latvian,Voiceless dental affricate,ts
1923,Latvian,Voiceless postalveolar affricate,tʃ
1924,Latvian,Voiced labiodental fricative,v
1925,Latvian,Voiceless velar fricative,x
1926,Latvian,Voiced dental sibilant fricative,z
1927,Latvian,Voiced postalveolar fricative,ʒ
1928,Ligurian,Voiced bilabial plosive,b
1929,Ligurian,Voiced dental plosive,d
1930,Ligurian,Voiced postalveolar affricate,dʒ
1931,Ligurian,Voiced postalveolar affricate,dʒ
1932,Ligurian,Voiced palatal lateral approximant,ʎ
1933,Ligurian,Voiceless labiodental fricative,f
1934,Ligurian,Voiced velar plosive,ɡ
1935,Ligurian,Voiceless velar plosive,k
1936,Ligurian,Voiced alveolar lateral approximant,l
1937,Ligurian,Voiced bilabial nasal,m
1938,Ligurian,Voiced alveolar nasal,n
1939,Ligurian,Voiced alveolar nasal,n
1940,Ligurian,Voiced velar nasal,ŋ
1941,Ligurian,Voiced velar nasal,ŋ
1942,Ligurian,Voiced palatal nasal,ɲ
1943,Ligurian,Voiceless bilabial plosive,p
1944,Ligurian,Voiced dental and alveolar taps and flaps,ɾ
1945,Ligurian,Voiced alveolar approximant,ɹ
1946,Ligurian,Voiceless alveolar fricative,s
1947,Ligurian,Voiceless alveolar fricative,s
1948,Ligurian,Voiceless postalveolar fricative,ʃ
1949,Ligurian,Voiceless postalveolar fricative,ʃ
1950,Ligurian,Voiceless dental plosive,t
1951,Ligurian,Voiceless postalveolar affricate,tʃ
1952,Ligurian,Voiced labiodental fricative,v
1953,Ligurian,Voiced alveolar fricative,z
1954,Ligurian,Voiced alveolar fricative,z
1955,Ligurian,Voiced postalveolar fricative,ʒ
1956,Ligurian,Voiced postalveolar fricative,ʒ
1957,Ligurian,Voiced palatal approximant,j
1958,Ligurian,Voiced labial–velar approximant,w
1959,Lithuanian,Voiced bilabial plosive,b
1960,Lithuanian,Voiced dental plosive,d
1961,Lithuanian,Voiced dental affricate,dz
1962,Lithuanian,Voiced postalveolar affricate,dʒ
1963,Lithuanian,Voiced alveolo-palatal affricate,dʑ
1964,Lithuanian,Voiceless labiodental fricative,f
1965,Lithuanian,Voiced velar plosive,ɡ
1966,Lithuanian,Voiced post-palatal plosive,ɡʲ
1967,Lithuanian,Voiced velar fricative,ɣ
1968,Lithuanian,Voiced post-palatal fricative,ɣʲ
1969,Lithuanian,Voiced palatal approximant,j
1970,Lithuanian,Voiceless velar plosive,k
1971,Lithuanian,Voiceless post-palatal plosive,kʲ
1972,Lithuanian,Voiced bilabial nasal,m
1973,Lithuanian,Voiced dental nasal,n
1974,Lithuanian,Voiced velar nasal,ŋ
1975,Lithuanian,Voiced post-palatal nasal,ŋʲ
1976,Lithuanian,Voiceless bilabial plosive,p
1977,Lithuanian,Voiced alveolar trill,r
1978,Lithuanian,Voiceless dental sibilant fricative,s
1979,Lithuanian,Voiceless postalveolar fricative,ʃ
1980,Lithuanian,Voiceless alveolo-palatal fricative,ɕ
1981,Lithuanian,Voiceless dental plosive,t
1982,Lithuanian,Voiceless dental affricate,ts
1983,Lithuanian,Voiceless postalveolar affricate,tʃ
1984,Lithuanian,Voiceless alveolo-palatal affricate,tɕ
1985,Lithuanian,Voiced labiodental fricative,v
1986,Lithuanian,Voiceless velar fricative,x
1987,Lithuanian,Voiceless post-palatal fricative,xʲ
1988,Lithuanian,Voiced dental sibilant fricative,z
1989,Lithuanian,Voiced postalveolar fricative,ʒ
1990,Lithuanian,Voiced alveolo-palatal fricative,ʑ
1991,Lombard,Voiced bilabial plosive,b
1992,Lombard,Voiced dental plosive,d
1993,Lombard,Voiced alveolar affricate,dz
1994,Lombard,Voiced postalveolar affricate,dʒ
1995,Lombard,Voiceless labiodental fricative,f
1996,Lombard,Voiced velar plosive,ɡ
1997,Lombard,Voiceless glottal fricative,h
1998,Lombard,Voiceless velar plosive,k
1999,Lombard,Voiced alveolar lateral approximant,l
2000,Lombard,Voiced bilabial nasal,m
2001,Lombard,Voiced labiodental nasal,ɱ
2002,Lombard,Voiced alveolar nasal,n
2003,Lombard,Voiced velar nasal,ŋ
2004,Lombard,Voiced palatal nasal,ɲ
2005,Lombard,Voiceless bilabial plosive,p
2006,Lombard,Voiced alveolar trill,r
2007,Lombard,Voiceless alveolar fricative,s
2008,Lombard,Voiceless postalveolar fricative,ʃ
2009,Lombard,Voiceless dental plosive,t
2010,Lombard,Voiceless alveolar affricate,ts
2011,Lombard,Voiceless postalveolar affricate,tʃ
2012,Lombard,Voiced labiodental approximant,ʋ
2013,Lombard,Voiced alveolar fricative,z
2014,Lombard,Voiced postalveolar fricative,ʒ
2015,Lombard,Voiced palatal lateral approximant,ʎ
2016,Lombard,Voiced palatal approximant,j
2017,Lombard,Voiced labial–velar approximant,w
2018,Luxembourgish,Voiced bilabial plosive,b
2019,Luxembourgish,Voiceless alveolo-palatal fricative,ɕ
2020,Luxembourgish,Voiced alveolar plosive,d
2021,Luxembourgish,Voiceless labiodental fricative,f
2022,Luxembourgish,Voiced velar plosive,ɡ
2023,Luxembourgish,Voiceless glottal fricative,h
2024,Luxembourgish,Voiced palatal approximant,j
2025,Luxembourgish,Voiceless velar plosive,k
2026,Luxembourgish,Voiced alveolar lateral approximant,l
2027,Luxembourgish,Voiced bilabial nasal,m
2028,Luxembourgish,Voiced alveolar nasal,n
2029,Luxembourgish,Voiced velar nasal,ŋ
2030,Luxembourgish,Voiceless bilabial plosive,p
2031,Luxembourgish,Voiced uvular trill,ʀ
2032,Luxembourgish,Voiced uvular fricative,ʁ
2033,Luxembourgish,Voiceless alveolar fricative,s
2034,Luxembourgish,Voiceless postalveolar fricative,ʃ
2035,Luxembourgish,Voiceless alveolar plosive,t
2036,Luxembourgish,Voiceless alveolar affricate,ts
2037,Luxembourgish,Voiceless postalveolar affricate,tʃ
2038,Luxembourgish,Voiced labiodental fricative,v
2039,Luxembourgish,Voiceless uvular fricative,χ
2040,Luxembourgish,Voiced alveolar fricative,z
2041,Luxembourgish,Voiced postalveolar fricative,ʒ
2042,Luxembourgish,Voiced labiodental affricate,bv
2043,Luxembourgish,Voiced alveolar affricate,dz
2044,Luxembourgish,Voiced postalveolar affricate,dʒ
2045,Luxembourgish,Voiceless labiodental affricate,pf
2046,Luxembourgish,Voiced labial–velar approximant,w
2047,Luxembourgish,Voiced alveolo-palatal fricative,ʑ
2048,Macedonian,Voiced bilabial plosive,b
2049,Macedonian,Voiceless palatal plosive,c
2050,Macedonian,Voiced dental plosive,d
2051,Macedonian,Voiceless labiodental fricative,f
2052,Macedonian,Voiced velar plosive,ɡ
2053,Macedonian,Voiced palatal plosive,ɟ
2054,Macedonian,Voiced palatal approximant,j
2055,Macedonian,Voiceless velar plosive,k
2056,Macedonian,Voiced alveolar lateral approximant,l
2057,Macedonian,Voiced palatal lateral approximant,ʎ
2058,Macedonian,Voiced bilabial nasal,m
2059,Macedonian,Voiced dental nasal,n
2060,Macedonian,Voiced palatal nasal,ɲ
2061,Macedonian,Voiced velar nasal,ŋ
2062,Macedonian,Voiceless bilabial plosive,p
2063,Macedonian,Voiced alveolar trill,r
2064,Macedonian,Voiceless dental sibilant fricative,s
2065,Macedonian,Voiceless postalveolar fricative,ʃ
2066,Macedonian,Voiceless dental plosive,t
2067,Macedonian,Voiced labiodental fricative,v
2068,Macedonian,Voiceless velar fricative,x
2069,Macedonian,Voiced dental sibilant fricative,z
2070,Macedonian,Voiced postalveolar fricative,ʒ
2071,Malagasy,Voiced bilabial plosive,b
2072,Malagasy,Voiced alveolar plosive,d
2073,Malagasy,Voiced retroflex affricate,ɖʐ
2074,Malagasy,Voiceless labiodental fricative,f
2075,Malagasy,Voiced velar plosive,ɡ
2076,Malagasy,Voiceless glottal fricative,h
2077,Malagasy,Voiceless velar plosive,k
2078,Malagasy,Voiced alveolar lateral approximant,l
2079,Malagasy,Voiced bilabial nasal,m
2080,Malagasy,Voiced alveolar nasal,n
2081,Malagasy,Voiced velar nasal,ŋ
2082,Malagasy,Voiceless bilabial plosive,p
2083,Malagasy,Voiced alveolar trill,r
2084,Malagasy,Voiceless alveolar fricative,s
2085,Malagasy,Voiceless alveolar plosive,t
2086,Malagasy,Voiceless retroflex affricate,ʈʂ
2087,Malagasy,Voiced labiodental fricative,v
2088,Malagasy,Voiced alveolar fricative,z
2089,Malay,Voiced bilabial plosive,b
2090,Malay,Voiced alveolar plosive,d
2091,Malay,Voiced postalveolar affricate,dʒ
2092,Malay,Voiceless labiodental fricative,f
2093,Malay,Voiced velar plosive,ɡ
2094,Malay,Voiceless glottal fricative,h
2095,Malay,Voiced palatal approximant,j
2096,Malay,Voiceless velar plosive,k
2097,Malay,Voiced alveolar lateral approximant,l
2098,Malay,Voiced bilabial nasal,m
2099,Malay,Voiced alveolar nasal,n
2100,Malay,Voiced velar nasal,ŋ
2101,Malay,Voiced palatal nasal,ɲ
2102,Malay,Voiceless bilabial plosive,p
2103,Malay,Voiced alveolar trill,r
2104,Malay,Voiceless alveolar fricative,s
2105,Malay,Voiceless postalveolar fricative,ʃ
2106,Malay,Voiceless alveolar plosive,t
2107,Malay,Voiceless postalveolar affricate,tʃ
2108,Malay,Voiced labiodental fricative,v
2109,Malay,Voiced labial–velar approximant,w
2110,Malay,Voiceless velar fricative,x
2111,Malay,Voiced alveolar fricative,z
2112,Malay,Glottal stop,ʔ
2113,Malayalam,Voiceless velar plosive,k
2114,Malayalam,Voiced velar plosive,ɡ
2115,Malayalam,Voiced velar nasal,ŋ
2116,Malayalam,Voiced palatal nasal,ɲ
2117,Malayalam,Voiceless retroflex plosive,ʈ
2118,Malayalam,Voiced retroflex plosive,ɖ
2119,Malayalam,Voiced retroflex nasal,ɳ
2120,Malayalam,Voiceless dental plosive,t̪
2121,Malayalam,Voiced dental plosive,d̪
2122,Malayalam,Voiced dental nasal,n̪
2123,Malayalam,Voiced alveolar nasal,n
2124,Malayalam,Voiceless bilabial plosive,p
2125,Malayalam,Voiceless labiodental fricative,f
2126,Malayalam,Voiced bilabial plosive,b
2127,Malayalam,Voiced bilabial nasal,m
2128,Malayalam,Voiced palatal approximant,j
2129,Malayalam,Voiced dental and alveolar taps and flaps,ɾ
2130,Malayalam,Voiced alveolar lateral approximant,l
2131,Malayalam,Voiced labiodental approximant,ʋ
2132,Malayalam,Voiceless postalveolar fricative,ʃ
2133,Malayalam,Voiceless retroflex fricative,ʂ
2134,Malayalam,Voiceless dental sibilant fricative,s
2135,Malayalam,Voiceless glottal fricative,h
2136,Malayalam,Voiced retroflex lateral approximant,ɭ
2137,Malayalam,Voiced retroflex approximant,ɻ
2138,Malayalam,Voiced alveolar trill,r
2139,Malayalam,Voiceless alveolar plosive,t
2140,Malayalam,Voiced alveolar plosive,d
2141,Maltese,Voiced bilabial plosive,b
2142,Maltese,Voiced alveolar plosive,d
2143,Maltese,Voiced postalveolar fricative,ʒ
2144,Maltese,Voiceless labiodental fricative,f
2145,Maltese,Voiced velar plosive,ɡ
2146,Maltese,Voiceless pharyngeal fricative,ħ
2147,Maltese,Voiced palatal approximant,j
2148,Maltese,Voiceless velar plosive,k
2149,Maltese,Voiced alveolar lateral approximant,l
2150,Maltese,Voiced bilabial nasal,m
2151,Maltese,Voiced alveolar nasal,n
2152,Maltese,Voiceless bilabial plosive,p
2153,Maltese,Voiced alveolar trill,r
2154,Maltese,Voiceless alveolar fricative,s
2155,Maltese,Voiceless postalveolar fricative,ʃ
2156,Maltese,Voiceless alveolar plosive,t
2157,Maltese,Voiced labiodental fricative,v
2158,Maltese,Voiced labial–velar approximant,w
2159,Maltese,Voiced alveolar fricative,z
2160,Maltese,Glottal stop,ʔ
2161,Manx,Voiced bilabial plosive,b
2162,Manx,Voiced dental non-sibilant affricate,dð
2163,Manx,Voiced postalveolar affricate,dʒ
2164,Manx,Voiced dental fricative,ð
2165,Manx,Voiceless labiodental fricative,f
2166,Manx,Voiced velar plosive,ɡ
2167,Manx,Voiced velar fricative,ɣ
2168,Manx,Voiced palatal approximant,j
2169,Manx,Voiceless glottal fricative,h
2170,Manx,Voiceless velar plosive,kʰ
2171,Manx,Voiced alveolar lateral approximant,l
2172,Manx,Voiced bilabial nasal,m
2173,Manx,Voiced alveolar nasal,n
2174,Manx,Voiced velar nasal,ŋ
2175,Manx,Voiceless bilabial plosive,pʰ
2176,Manx,Voiced dental and alveolar taps and flaps,ɾ
2177,Manx,Voiceless alveolar fricative,s
2178,Manx,Voiceless postalveolar fricative,ʃ
2179,Manx,Voiceless dental non-sibilant affricate,tθ
2180,Manx,Voiceless postalveolar affricate,tʃ
2181,Manx,Voiced labiodental fricative,v
2182,Manx,Voiced labial–velar approximant,w
2183,Manx,Voiceless velar fricative,x
2184,Manx,Voiced alveolar fricative,z
2185,Manx,Voiced postalveolar fricative,ʒ
2186,M%C4%81ori,Voiceless glottal fricative,h
2187,M%C4%81ori,Voiceless velar plosive,k
2188,M%C4%81ori,Voiced bilabial nasal,m
2189,M%C4%81ori,Voiced alveolar nasal,n
2190,M%C4%81ori,Voiced velar nasal,ŋ
2191,M%C4%81ori,Voiceless bilabial plosive,p
2192,M%C4%81ori,Voiced dental and alveolar taps and flaps,ɾ
2193,M%C4%81ori,Voiceless alveolar plosive,t
2194,M%C4%81ori,Voiced labial–velar approximant,w
2195,Marathi,Voiced bilabial plosive,b
2196,Marathi,Voiced dental plosive,d
2197,Marathi,Voiced retroflex plosive,ɖ
2198,Marathi,Voiced alveolo-palatal affricate,dʑ
2199,Marathi,Voiced velar plosive,ɡ
2200,Marathi,Voiced glottal fricative,ɦ
2201,Marathi,Voiced palatal approximant,j
2202,Marathi,Voiceless velar plosive,k
2203,Marathi,Voiced alveolar lateral approximant,l
2204,Marathi,Voiced retroflex lateral flap,ɭ̆
2205,Marathi,Voiced bilabial nasal,m
2206,Marathi,Voiced alveolar nasal,n
2207,Marathi,Voiced velar nasal,ŋ
2208,Marathi,Voiced retroflex nasal,ɳ
2209,Marathi,Voiced palatal nasal,ɲ
2210,Marathi,Voiceless bilabial plosive,p
2211,Marathi,Voiced dental and alveolar taps and flaps,ɾ
2212,Marathi,Voiceless postalveolar fricative,ʃ
2213,Marathi,Voiceless retroflex fricative,ʂ
2214,Marathi,Voiceless alveolar fricative,s
2215,Marathi,Voiceless dental plosive,t
2216,Marathi,Voiceless retroflex plosive,ʈ
2217,Marathi,Voiceless alveolo-palatal affricate,tɕ
2218,Marathi,Voiced labiodental approximant,ʋ
2219,Mauritian_Creole,Voiced bilabial plosive,b
2220,Mauritian_Creole,Voiced dental plosive,d
2221,Mauritian_Creole,Voiced alveolar affricate,dz
2222,Mauritian_Creole,Voiced postalveolar affricate,dʒ
2223,Mauritian_Creole,Voiceless labiodental fricative,f
2224,Mauritian_Creole,Voiced velar plosive,ɡ
2225,Mauritian_Creole,Voiced palatal approximant,j
2226,Mauritian_Creole,Voiceless velar plosive,k
2227,Mauritian_Creole,Voiced alveolar lateral approximant,l
2228,Mauritian_Creole,Voiced bilabial nasal,m
2229,Mauritian_Creole,Voiced dental nasal,n
2230,Mauritian_Creole,Voiced velar nasal,ŋ
2231,Mauritian_Creole,Voiced palatal nasal,ɲ
2232,Mauritian_Creole,Voiceless bilabial plosive,p
2233,Mauritian_Creole,Voiced uvular fricative,ʁ
2234,Mauritian_Creole,Voiceless alveolar fricative,s
2235,Mauritian_Creole,Voiceless dental plosive,t
2236,Mauritian_Creole,Voiceless alveolar affricate,ts
2237,Mauritian_Creole,Voiceless postalveolar affricate,tʃ
2238,Mauritian_Creole,Voiced labiodental fricative,v
2239,Mauritian_Creole,Voiced labial–velar approximant,w
2240,Mauritian_Creole,Voiced alveolar fricative,z
2241,Mauritian_Creole,Voiceless glottal fricative,h
2242,Mayan,Glottal stop,ʔ
2243,Mayan,Voiced bilabial implosive,ɓ
2244,Mayan,Voiceless postalveolar affricate,tʃ
2245,Mayan,Voiceless glottal fricative,h
2246,Mayan,Voiceless velar fricative,x
2247,Mayan,Voiceless velar plosive,k
2248,Mayan,Voiced alveolar lateral approximant,l
2249,Mayan,Voiced bilabial nasal,m
2250,Mayan,Voiced alveolar nasal,n
2251,Mayan,Voiced velar nasal,ŋ
2252,Mayan,Voiceless bilabial plosive,p
2253,Mayan,Voiceless uvular plosive,q
2254,Mayan,Voiced dental and alveolar taps and flaps,ɾ
2255,Mayan,Voiceless alveolar fricative,s
2256,Mayan,Voiceless alveolar plosive,t
2257,Mayan,Voiceless alveolar affricate,ts
2258,Mayan,Voiced labial–velar approximant,w
2259,Mayan,Voiceless postalveolar fricative,ʃ
2260,Mayan,Voiced palatal approximant,j
2261,Mongolian,Voiceless labiodental fricative,f
2262,Mongolian,Voiced velar plosive,g
2263,Mongolian,Voiced uvular plosive,ɢ
2264,Mongolian,Voiced alveolar lateral fricative,ɮ
2265,Mongolian,Voiced bilabial nasal,m
2266,Mongolian,Voiced alveolar nasal,n
2267,Mongolian,Voiced velar nasal,ŋ
2268,Mongolian,Voiceless bilabial plosive,p
2269,Mongolian,Voiced alveolar trill,r
2270,Mongolian,Voiceless alveolar fricative,s
2271,Mongolian,Voiceless postalveolar fricative,ʃ
2272,Mongolian,Voiceless alveolar plosive,t
2273,Mongolian,Voiced labial–velar approximant,w
2274,Mongolian,Voiceless velar fricative,x
2275,Astur-Leonese,Voiced bilabial plosive,b
2276,Astur-Leonese,Voiced bilabial plosive,b
2277,Astur-Leonese,Voiceless bilabial fricative,ɸ
2278,Astur-Leonese,Voiced bilabial fricative,β
